GA_ID,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
82,81.35751601,77.92439865,84.69544577,78.26792984,82.88169868,81.8642019,69.92671012,91.23776477,83.70543258,77.05217241,79.71413666,79.19321471,80.55037532,80.70641107,87.69602136,79.35411276,84.66229407,82.99645606,75.06989577,79.21978285,83.81886155,78.84745611,87.82938557,84.16812207,87.469464,82.69546039,79.88950284,81.00797318,86.21162055,89.14779671,79.23306966,82.41379515,82.08352063,87.60144773,79.92981918,83.2214694,85.11196718,84.04121625,78.50345258,95.24551594,89.65837646,97.30376851,96.53269489,96.19545765,92.56284535,83.81933572,95.43793306,102.4517425,98.82817776,98.52422927,97.41846924,102.0773674,96.584384,97.27052544,94.60876584,100.6062771,96.76585044,98.30957275,86.64958741,98.8071215,83.14860161,94.66683386
87,77.56094612,75.74743573,81.719058,74.51355051,80.69351018,75.7812212,63.40718754,86.54410489,80.5123253,72.72892745,75.87808336,79.12288976,76.04710015,77.69671958,83.053809,75.87097876,83.26703098,77.22839888,71.44240423,76.63887714,78.52164991,76.72508647,83.89930228,81.4413254,84.02216223,76.83379956,75.29441119,77.07427165,83.28273374,86.82272116,74.2864663,74.5402368,77.46071463,83.94013,74.76111364,79.02851327,80.3316175,82.18963938,73.86161077,93.54410218,85.46904987,92.34868371,92.04135359,93.66256546,87.60658524,80.2668846,91.23504538,98.8708866,94.41553633,91.16874031,92.27634475,95.20783051,89.21122424,89.16968632,90.57226306,95.89169892,89.08454228,93.42212861,80.39938089,89.21989559,74.46416528,82.35801375
89,79.89350189,75.55193316,83.13993033,77.35167094,82.19531447,80.87313989,69.01781444,90.74612155,82.69313313,76.15566232,80.20291123,77.30754508,79.60993314,80.55322449,88.13027409,78.18046102,83.18754291,82.30735176,73.14404293,78.40233575,83.11149498,76.40872156,86.01439855,81.17943383,85.30881535,81.93789955,78.66794779,80.16164044,85.04622746,86.97296699,78.74650436,83.05191849,80.08505468,86.09406717,79.16554505,82.04113808,84.33072963,82.96414271,77.79185137,93.1868966,86.82220712,96.349963,95.15077773,93.6983935,91.68682579,81.95722671,94.69977351,101.7688168,97.67242724,99.60750488,96.35037196,102.0254412,97.06807666,97.43456022,92.05978193,98.84441999,96.08846546,96.92505136,88.05553344,101.1957279,85.86526815,95.04803813
90,75.60226717,73.04258231,79.41561618,72.58786924,78.26172781,74.08248511,61.77840546,84.81138288,78.29064754,71.25202415,74.59144246,76.12784886,74.25318282,76.13145814,81.51205237,73.93712449,80.76777673,76.34378645,69.28322672,74.67822985,76.72946692,73.62851207,81.86928975,79.29195045,82.15089997,76.10060521,74.22606303,75.48025086,81.91424898,84.66275165,72.75135309,74.14595484,75.70553622,81.63453747,73.21970524,77.72234399,79.27120257,79.80670743,72.68448887,91.62920038,84.09212449,91.63356695,91.03555033,92.77097523,86.38471464,78.28093133,89.43528536,97.72523989,93.03062088,90.93265444,90.85344152,94.34433521,89.0143556,88.86504704,88.58640169,93.75861399,89.15180934,92.58255252,77.68661336,88.14335999,71.83966918,80.91431954
84,77.87565429,74.75139324,81.24938289,74.1370401,79.73511616,76.99711637,64.47724899,86.90605536,80.47203588,73.23965572,75.93072824,77.6628126,76.82048101,77.39957546,83.00719361,75.56400817,82.41390407,78.43145227,71.64401064,75.98699516,79.02199224,75.4523487,84.43180614,81.37893521,83.83685741,78.17369637,76.26612457,77.39387333,82.95300922,85.97796434,75.19076098,76.24166498,77.45505865,83.81845763,75.22044616,79.59640005,80.565009,81.289922,74.58103587,91.87910672,85.06428877,92.93090626,92.30148312,93.22900316,87.58730409,79.73072042,91.46342732,99.08101308,94.38736304,92.66388399,93.2157416,96.84809017,91.25678004,91.70306187,91.0573649,96.77097838,91.32597147,93.63362349,81.10893324,91.8571465,75.77625283,86.47674044
93,69.58854338,77.26458443,75.88671643,69.6757101,74.11231544,68.18533166,57.58694357,73.40385989,78.88094267,67.95339244,72.4045314,77.9275722,68.61798895,72.83270645,76.11568192,73.27654461,73.25635876,66.9556672,66.29548632,76.42178402,76.57710022,75.61409172,68.48832476,74.0126008,72.2309505,63.20361765,62.14266528,67.76861899,77.95190042,73.4444623,67.78512939,64.58230753,70.88467855,72.57833819,70.08639153,65.60757023,79.31824973,84.84096302,69.36558991,93.03696883,77.59619504,82.31352237,82.30879982,89.3614043,87.40732456,74.38194925,87.81498349,91.31834998,90.73507569,85.96376585,85.61969382,83.11252348,80.75343446,82.11202912,88.79625258,97.30245754,80.37457704,83.3430881,85.41735191,85.27325709,73.3713266,74.35101166
83,60.2826176,59.76120702,65.20404135,56.4087412,64.37769034,58.54372692,44.66243849,67.85649959,65.06966577,56.26759964,59.69839347,65.58986204,60.9784623,61.88877673,66.97708049,61.37898791,65.58210805,57.62156242,56.62891662,61.70649989,60.7958111,64.08356762,67.24545129,65.58697728,66.7562331,57.6746031,57.55941336,59.036446,67.99011298,68.57069515,55.654355,54.36425558,56.74347877,64.66826981,58.44059711,60.0763191,62.3500646,70.07864505,57.98522779,78.15107544,65.88164037,74.42362956,73.21133374,76.58782322,69.9309025,61.11073276,74.77202223,81.7281014,75.17601682,71.55985253,75.41925631,75.5088073,69.66918503,69.50500383,74.47953605,80.78175821,70.19552517,74.18597811,70.72618172,74.57286208,60.13511832,71.07789432
97,65.9681666,60.61069479,68.45593971,63.16915587,68.44361432,67.00473421,55.70400301,76.10475939,68.9038319,63.28147846,67.39083685,64.08187163,66.69532081,66.8265208,73.97034225,63.87852312,69.13980352,67.7632713,60.13336865,65.3234989,69.18529637,62.15543056,71.59385957,66.72083531,69.81558426,68.21432934,65.96000835,67.02771755,70.88366997,71.4021767,65.921831,69.4095942,65.16438436,71.01526336,65.50313322,67.9596808,69.84013246,69.29031628,65.36754404,76.5704193,69.48703701,80.57161116,79.60510034,77.51330219,75.54523117,66.48591859,78.80094568,85.19458296,80.91163464,83.96681389,80.26182417,86.06697311,81.64494396,81.8814984,75.8592395,81.5917556,80.23400462,79.68107854,75.99542548,87.66080645,71.7759184,79.51837094
95,48.18700949,51.83597783,53.2366051,47.25085125,52.47421936,46.93933998,36.80969261,53.57482449,54.87487749,46.00197656,50.55882502,53.92401753,47.98987578,51.19293192,54.51319525,51.84712028,52.76102266,45.94938797,45.45818722,53.74437342,51.85945157,54.14616049,51.32522561,52.90500875,52.8058266,43.4262972,42.73318922,47.5087448,56.32795904,54.59624544,45.14992304,45.3180018,48.65443701,52.22179085,48.93430873,46.81397063,55.42424259,60.71550723,47.26166155,67.79871169,55.8132664,60.72804906,60.34022862,65.39472299,62.67004806,51.99007725,63.92943901,67.90412846,65.47845744,62.96623142,62.71389367,61.91235416,58.89708616,59.36851763,63.70077465,69.68457917,58.24470194,62.45700927,60.84514008,64.12710089,50.63207225,60.02772454
94,53.15150354,55.48280346,58.27385217,51.5500269,57.57651362,51.72422739,39.91441943,59.88594637,59.19623847,50.21271417,54.97484333,58.44426692,53.36024369,55.68749966,60.34481697,56.20842949,58.94333898,50.84380968,49.9029479,57.28397751,55.97705829,58.79035746,57.91604131,57.88694424,59.10991554,48.77138573,48.11311224,52.31675408,62.3436994,61.02117459,48.72962963,50.1495683,52.40500148,57.94324619,53.34608785,52.52734339,58.61333549,64.96176605,51.46161408,73.57366121,61.43559805,67.19380295,66.5393811,71.02696415,67.54944458,56.39944996,68.93533177,74.39437317,70.31856962,67.92461201,68.41215471,68.42408752,63.65530676,64.00629925,67.6653003,73.6300035,62.8752925,68.26390032,66.49023911,71.9721496,57.05532828,66.79253342
