GA_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
82,87146.35098,87095.08943,87139.8356,87058.07421,87056.99924,87159.11073,87114.2648,87207.26189,87175.23406,87090.7402,87113.35795,87140.92012,87184.19461,87126.13385,87175.88082,87152.98736,87175.5637,87106.75029,87133.57034,87141.11735,87161.66411,87164.54355,87167.73321,87183.8222,87194.69149,87137.97116,87185.60306,87171.24758,87111.75101,87124.9817,87216.7199,87090.70921,87114.86393,87201.48699,87214.48347,87213.35945,87260.13965,87216.12842,87240.08158
87,86466.40253,86417.11288,86462.03108,86383.51764,86378.42381,86478.6351,86445.87054,86512.64409,86485.99964,86423.4469,86432.84116,86467.00897,86501.84753,86454.03114,86495.85843,86470.21908,86490.72381,86442.08735,86462.50594,86445.52248,86471.22077,86467.17206,86472.89203,86492.55103,86492.39139,86452.66534,86488.56057,86481.77621,86422.11528,86441.47031,86516.11732,86398.46639,86428.30204,86510.16376,86512.8994,86518.25435,86566.9296,86522.40454,86546.4315
89,89066.00384,89010.63591,89055.08151,88979.33699,88976.27391,89078.23254,89021.50612,89155.10001,89118.5984,89007.89788,89032.36019,89061.53049,89103.97735,89042.61123,89088.9214,89071.77313,89097.22246,89011.35975,89040.01293,89084.46192,89100.72507,89104.31716,89116.75452,89117.52033,89136.89501,89066.88773,89117.78622,89106.95403,89043.72427,89053.88519,89164.28812,89036.88924,89044.91432,89136.10973,89154.97672,89148.30013,89193.13927,89153.79489,89177.83558
90,86393.29635,86345.93976,86388.24065,86310.23564,86304.41275,86403.706,86369.31754,86433.82037,86412.43337,86351.20444,86361.33561,86394.77952,86428.98453,86382.13957,86420.21363,86397.02417,86421.66775,86369.21001,86389.39005,86366.28919,86391.39616,86387.85355,86394.29697,86410.12325,86413.15218,86370.39585,86409.012,86398.8419,86342.12409,86356.97553,86436.96134,86317.91727,86347.99906,86430.95459,86434.80278,86438.61325,86487.06384,86443.78387,86468.28169
84,85908.87618,85862.5257,85904.94851,85822.27298,85819.94221,85921.0318,85886.32198,85949.72996,85926.01621,85863.30389,85878.90403,85908.36013,85946.03914,85896.25054,85939.39387,85914.00815,85939.64659,85883.39208,85905.87943,85885.05633,85909.01702,85909.62463,85911.69864,85931.03635,85934.93575,85890.55426,85931.56296,85917.59114,85861.29269,85875.57797,85956.01771,85833.97022,85867.04896,85950.43663,85956.95698,85959.0079,86007.70075,85961.60628,85987.48821
93,94522.36195,94471.24566,94538.12712,94464.86312,94442.84693,94517.9341,94514.18013,94632.33426,94586.23889,94477.16771,94486.53952,94524.98687,94571.31506,94491.05229,94529.0428,94527.54164,94524.95029,94476.55912,94490.97115,94548.67818,94587.23221,94548.84226,94591.52442,94606.59926,94586.58679,94551.40799,94573.30391,94614.10518,94527.92076,94556.19696,94628.22818,94512.64356,94501.08007,94609.1133,94611.23385,94601.39843,94657.29384,94614.18778,94632.97594
83,84597.24212,84557.65528,84605.69511,84519.03252,84516.02887,84610.5415,84597.3745,84602.12308,84585.95011,84572.15721,84579.10123,84605.37792,84634.97417,84596.71948,84631.52419,84604.4159,84629.47477,84594.89873,84608.01891,84540.68765,84571.87563,84570.19528,84571.58629,84599.56758,84585.29628,84569.70325,84589.85095,84585.87049,84528.79098,84551.0465,84603.40481,84492.15644,84538.61409,84611.94733,84614.37268,84618.33702,84667.07125,84619.48353,84640.64198
97,84252.66542,84221.25459,84251.08312,84157.1631,84162.69536,84264.38187,84221.5311,84298.60988,84296.22773,84220.84789,84238.71902,84261.80597,84292.46486,84252.99805,84275.06941,84256.96913,84310.12808,84234.57513,84259.27307,84239.15752,84262.84002,84273.16877,84273.94492,84279.68176,84292.46077,84242.86101,84293.69746,84261.47441,84209.59934,84206.89269,84320.28162,84184.74989,84215.34894,84311.81034,84326.29288,84314.26809,84369.63106,84316.94428,84348.8075
95,87293.81559,87252.86952,87306.97544,87224.96245,87217.89825,87300.68132,87279.87943,87193.52936,87204.5231,87268.65603,87278.54677,87306.22437,87335.33704,87290.53131,87321.11666,87302.99337,87323.42815,87288.83786,87299.96881,87127.86428,87165.44692,87151.21724,87162.91294,87186.53464,87167.58471,87154.43947,87168.50214,87178.92417,87114.22382,87138.31733,87190.40821,87084.59967,87116.92605,87196.19785,87200.98194,87199.95458,87246.11855,87203.33974,87220.45132
94,86993.25465,86950.56967,87003.63105,86923.05014,86914.81752,87003.05544,86992.59052,87031.08903,87006.17825,86965.90439,86974.4651,87003.1636,87033.58572,86990.7659,87020.42078,87001.48485,87021.35003,86984.25249,86997.42799,86961.32402,86997.12068,86985.94042,86997.76446,87019.66518,87003.89931,86987.07124,87004.23543,87011.70648,86947.48054,86970.96065,87027.90048,86920.29707,86951.13683,87032.49085,87033.9627,87036.06903,87082.31516,87040.04333,87057.32062
92,87332.83584,87280.70089,87328.15007,87252.33153,87244.9279,87344.02577,87309.56994,87378.0101,87351.39614,87289.21705,87297.05435,87333.36583,87367.64509,87318.71489,87358.91977,87336.15992,87353.30644,87304.30381,87324.53969,87308.13904,87334.44503,87327.556,87336.93063,87354.14619,87353.55679,87312.89228,87347.86739,87345.70987,87283.41211,87304.5829,87380.34646,87263.87481,87289.35745,87372.42033,87373.58254,87379.34729,87427.25385,87384.90074,87406.06435
98,85785.37228,85743.4245,85780.36577,85700.67231,85695.64227,85792.68962,85755.79705,85808.50694,85800.9073,85747.95694,85759.79306,85789.614,85821.94044,85779.74794,85808.15299,85789.12575,85825.09117,85764.64007,85784.57705,85743.87171,85767.85313,85767.89615,85775.02718,85783.32313,85790.26202,85745.94385,85788.27165,85770.518,85717.84041,85722.93568,85815.76685,85693.16298,85724.23402,85811.80927,85817.21252,85815.3515,85865.0952,85820.93971,85847.99413
