GA_ID,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
70,188.9008234,226.6582904,297.5381685,246.9225446,238.6936286,195.9008996,217.7260047,214.1605427,236.8589694,209.1951629,207.8764349,260.538354,292.4152108,239.4904749,254.7514999,219.2175795,284.0378855,227.0917641,202.8060449,213.6595783,298.2464236,241.6953542,218.0134854,226.1294299,238.1223752,195.0587873,256.000745,273.8674967,232.332164,210.7887952,284.736519,293.5937633,292.8411487,233.2599929,257.6119777,259.4377746,389.3821924,420.1982326
65,128.9382425,128.772288,161.0096298,145.3430895,163.5254253,133.7259069,140.0193589,137.8237292,147.2071568,158.2611693,133.9947435,166.0137129,197.6498727,166.2970539,179.4916124,166.4814145,162.4650438,155.5534271,141.6788519,145.9189307,183.8332074,148.0446418,130.448304,115.1649426,132.278277,129.8627486,144.9777722,178.8521701,134.733634,145.4101194,177.2614525,153.4543797,136.1041635,136.0109236,159.0714606,137.7036114,209.7624615,231.8905109
59,151.5441184,152.5637274,168.4875195,171.3581856,145.9476434,146.0028369,170.1053231,141.689557,152.8666742,154.2895693,149.1657425,158.9403149,172.1736077,152.325994,158.5755345,161.6356057,169.1338467,161.9439927,162.4878137,143.8160279,161.9145738,146.8986146,153.7449694,148.9935835,147.0273922,154.6351052,159.5368031,155.6441013,149.2128326,146.1117102,156.4919614,145.2080161,148.6406552,151.1363049,156.7809634,155.9229751,159.225596,165.8454079
66,203.8583539,301.7024595,391.1272609,317.6997852,252.6559965,263.391049,263.876724,327.9117624,383.9416925,365.5049751,297.4144062,406.5386627,471.870398,272.8795599,330.7429143,348.0916741,377.4556332,345.292172,300.7760648,341.2974303,444.2521618,427.0841132,365.6873987,395.1208674,380.9190328,332.6957828,388.9481429,358.8139756,392.504366,388.4270537,470.962301,515.7574744,478.2430034,494.1809134,426.7019326,426.6236483,620.1478342,778.9646599
67,129.6050822,121.3642644,167.3095161,143.6479765,162.2592184,137.1775778,148.3317048,144.0378347,147.4958579,146.2829928,136.7873961,155.4484728,186.8290701,180.2404415,174.6997469,164.9440494,177.7120746,176.3323742,168.462318,134.5737816,198.8884774,138.1005374,131.909855,115.3046345,136.7325765,144.1556629,146.8890983,164.7278466,124.908123,147.7689447,194.0686244,127.6713019,109.0473959,125.1006966,161.9925386,120.5272578,173.1753603,181.9663122
76,127.7637457,108.0249522,159.4599637,144.767368,154.2355258,129.9140158,141.4080941,141.5880734,144.5721433,142.7633353,128.4239034,157.4080317,183.2261986,186.7482932,175.8002214,166.4836941,171.9648145,168.9408312,166.0075975,135.2821116,194.1527242,150.0757699,143.5894001,129.8539888,143.2306518,137.6314256,145.6542379,163.8017109,128.399913,149.2959081,175.4516915,128.9941427,112.8588999,123.1352797,148.2115642,117.4984956,170.024547,207.2919329
1,560.404731,539.3456523,358.2113152,465.944243,404.8752324,362.9920615,337.71023,546.8242546,541.983635,355.013283,378.881885,459.0132506,449.8978549,443.483101,437.3447229,490.915335,391.0631059,373.5478765,390.1781245,352.6104328,468.6064716,303.7847486,427.3083179,496.7930801,457.4378261,343.2024261,415.9066452,426.6139678,407.6223525,425.7060329,460.9710975,468.1325759,335.4965599,304.6687712,286.4863677,386.9568309,440.7482733,560.4031612
2,333.6239003,345.241923,237.7436901,324.3046515,280.2113039,231.8622061,183.8442906,307.5954848,269.8698296,224.6069,230.0104089,307.7990223,342.8344919,283.2969399,292.0827242,311.2530695,228.8192425,249.340515,298.2188255,245.1110282,290.8549535,204.0255448,285.1009839,279.3806454,250.898618,234.4241981,263.7159661,272.6777166,273.614571,226.114183,271.8658603,279.156004,228.8587874,200.6968368,188.5989156,233.3702798,325.9844715,362.7445481
6,725.4085479,558.820668,418.0663548,526.3014203,452.6791917,375.1590336,332.9456413,567.1383844,589.1697281,438.1650379,454.5915534,515.6619185,585.2840543,545.0131098,449.095152,561.7707432,462.3081448,468.993466,477.6434237,530.3702728,589.2871042,346.2087904,519.4260925,658.6569711,482.4794734,425.8943031,453.7581077,515.6053986,465.6196845,497.8395043,496.2726124,505.342274,376.6199572,426.8850844,379.5666928,413.2609225,594.9807405,699.9112696
3,253.7544353,259.9865037,192.084387,242.6308193,198.3031226,169.8111314,149.8595812,261.1708033,256.2803857,170.9757333,172.8138191,215.1109283,239.7621108,237.3572568,279.439373,327.7652934,181.5898032,186.2607381,197.4012634,196.6243721,228.2816642,162.7172249,238.3177906,198.3986869,195.6261736,203.6003077,233.9537408,229.540336,202.3862947,180.1697352,210.1740213,211.6429429,173.0531455,165.1852761,142.69022,171.3518906,227.5640254,308.7135599
5,798.9221222,593.3655684,388.2608755,473.7038709,429.2280583,410.748608,342.2389737,674.3196189,803.468572,454.5695936,443.2613088,521.1003312,505.8788934,629.9383664,472.4615844,628.9618865,525.9235346,432.0269753,456.3510941,503.2987835,723.2040409,369.7638476,587.8075434,785.0560899,560.8415447,453.1699543,494.2177534,613.2109115,562.3959946,558.3498449,643.0724922,593.2024698,377.0867003,434.1056602,412.2906758,401.2608722,481.1094503,773.4085952
4,369.8183086,334.7806231,314.4628936,337.7308115,346.6344903,299.5382859,210.2372696,326.9584441,332.4532202,274.1128037,287.9583944,357.2406387,405.8537154,263.1759587,306.2193597,348.5280648,277.7088814,291.0757288,308.4785692,279.3387985,311.1520305,241.0178368,292.2146178,333.6778002,269.5736893,234.109007,273.706451,326.7298502,270.6952911,261.670915,310.8289952,306.0740823,294.997322,265.5203588,217.7835169,288.9579659,401.5816474,469.5908444
9,558.9779436,516.8817493,363.1491621,450.193193,346.5829485,328.221953,303.9013919,529.4246573,467.9074555,362.5643872,419.5611097,439.0071978,514.2782431,485.4129612,436.5150461,641.0375868,357.4172205,404.927001,484.5786172,460.323758,475.9610906,330.5867524,482.9233459,556.8566949,416.1454264,405.4473061,484.6892928,494.3973946,344.6017486,400.7022318,461.2312027,447.7421932,347.3027634,368.4950549,314.0676002,338.3556594,532.8909322,735.0592866
8,797.491296,579.0813794,430.2135103,551.4345324,471.720542,368.8153818,362.5084341,626.2068005,708.6800578,464.9162351,507.6763508,577.1985325,615.453363,649.9024202,457.2502847,748.1027335,540.904671,421.4090994,514.7565229,685.8230278,665.6495219,439.8205571,667.2355508,708.1628444,459.0559756,492.7678075,523.0045802,559.4441619,472.7647951,672.5493337,514.2486327,588.0300828,442.4749218,523.6676363,563.2597347,461.013185,735.3595604,793.6399108
7,413.057523,412.385104,368.0822755,423.4150381,313.7627041,315.0722237,292.5320568,428.2986588,376.0350452,354.1704499,373.7398271,431.8815607,479.1718952,360.4707164,332.1689773,466.0348568,312.0932154,329.0850431,387.8505995,350.4572961,335.3194523,287.008679,339.6137383,482.7109734,350.400038,326.7343682,394.3658916,382.5240276,302.4662806,333.9822342,348.1930384,373.4086649,299.0261677,329.6989727,269.7731578,277.8242124,449.9003419,565.4560043
147,675.9598859,509.526431,594.7152285,643.9588428,540.3242088,710.9084934,610.5897441,853.1913501,870.6928268,686.7221173,556.9805832,625.4282523,1035.157012,750.973554,521.0492909,766.3192638,792.7164752,593.3251522,622.7666455,840.7854036,748.207472,920.9711718,894.1828319,751.8697285,751.0445993,753.6706051,783.2460863,1022.68461,750.8703256,721.7447839,888.5745266,832.2764228,708.4015601,731.3538028,706.1552863,771.7005103,934.6871849,1147.913936
141,324.3149356,342.4632947,370.7810998,403.5000169,314.3271932,345.0882118,359.7034753,436.2737554,437.2967428,360.7333178,326.9374401,416.0846423,535.5284043,432.8020805,373.166461,391.9879988,482.4975896,347.2353785,388.1104393,380.0647592,443.0699455,438.4198779,497.5539758,426.1804607,422.5192288,458.0315937,534.5572405,618.8487406,517.3665221,493.1477989,554.6682043,545.644734,506.2537677,450.0844232,451.2444827,454.9782185,537.0145373,672.2754357
156,397.6454409,480.0951185,598.3186024,481.2364142,456.3506819,471.1467712,385.002872,461.5666661,648.3996689,651.3262518,479.5229157,432.1781285,656.3452098,481.503857,444.2940778,517.5059332,504.6063924,437.0976918,431.6755592,616.2335162,656.1606274,483.2262335,597.9710189,537.9284301,578.152129,586.784869,579.6323404,647.089075,528.4183126,548.4133128,638.5963115,610.3712785,502.678922,555.9335236,526.8440853,474.7144887,479.5828594,430.1123731
154,457.3956542,416.3571443,715.8159809,566.0339879,400.9940062,490.1175724,433.0416723,571.4577965,743.4205801,706.1229014,531.2489214,598.0907758,847.6125357,489.8372658,367.2696671,592.0674381,609.5316954,513.2727935,418.5586884,761.7928736,762.5510366,654.6093105,768.2212326,735.7182495,825.3149049,742.4918209,705.0129104,915.9188092,662.7714907,724.9566888,883.9322894,921.5931061,816.0735521,815.8938783,761.6401149,821.1531106,907.4735433,968.9699523
148,297.6194696,289.6451313,325.0838022,309.0010049,267.4895817,269.9380337,320.9410092,309.0524062,374.1356014,379.7103519,290.372578,320.6964709,448.573356,353.0688761,307.0321737,354.9282542,402.0236617,306.05076,366.9817229,296.1219386,344.9191212,418.6045949,377.2225416,397.1642168,357.8403019,328.7917763,369.8415441,374.4274753,405.3409447,337.6318652,373.7815221,477.4197757,380.2377872,374.1744077,446.287184,398.8567731,461.8317106,537.8371618
140,447.412107,436.3252444,485.1654845,475.1179476,432.5355298,462.0132289,437.6643557,602.1986535,623.7834057,525.2198926,430.1766444,519.8892952,689.5804056,539.5337893,425.683223,579.3286191,598.6451505,463.7002656,470.7110313,518.5862012,541.071397,641.8859992,630.2913295,529.2468882,543.996441,547.6148836,640.8495795,734.2965132,611.7225117,576.3773327,681.5281345,671.7808664,594.0694327,603.2417645,583.0958086,604.0442495,722.3037742,864.6719703
150,404.5390634,415.9407368,450.0164488,472.530272,409.6598269,503.6862988,477.0075689,599.8947492,602.1175652,498.307182,414.3386543,530.6714474,795.04235,534.8711578,436.5534238,567.8720764,628.5712466,488.1336993,466.2312531,624.0896622,627.3941059,686.4381018,750.4677785,643.4059655,631.2516168,628.8822933,667.4046541,891.141988,697.6068237,657.2032275,790.3104254,777.8409977,689.3487443,669.2734216,616.7021695,703.1826829,766.5640253,1016.613796
155,480.1996544,445.2188826,396.9576546,496.088106,529.5178689,533.1993658,464.2371458,502.6164824,582.7353339,619.5935788,365.2347407,477.3952641,662.5004773,530.9538372,440.5014992,560.7135553,627.3653165,447.2822944,547.5216835,528.4823468,491.725802,729.2644497,626.9256847,585.7902749,589.0637965,599.8423576,638.1900737,768.9456514,692.5631875,589.4655404,663.3670794,762.7170382,568.2936226,592.4122543,555.7283508,657.3953956,682.422519,767.3847212
143,278.7319814,280.0390669,310.8890366,310.2730757,274.0500896,292.1708185,350.7816402,327.4513867,359.0020839,369.4581947,270.0687324,324.1414621,456.0905478,375.0970339,322.2371442,358.6985944,395.2968794,321.8492025,402.5608518,289.9627388,333.0659836,406.3404445,371.5201158,357.4865303,355.6988207,346.8791635,386.7382425,419.1755465,422.2049815,358.4494187,395.7022678,475.8145037,392.675546,372.702682,417.4610073,397.9437153,503.1739403,513.934717
157,309.1951627,342.0452877,521.2178467,442.8609059,418.5124115,447.4896189,369.4782105,430.1883778,652.1787229,630.3661547,487.1674075,421.4860917,626.3433402,491.6706747,468.0443252,519.8929398,532.8734143,477.1163559,500.4176314,642.0788109,657.6085616,526.021133,623.9418602,592.6698591,562.4218851,676.2531992,715.7398733,716.723162,561.1199648,642.3956333,673.5512341,800.1145294,680.5190797,743.6460017,683.2658764,708.0960331,681.6911757,634.0922124
158,316.1970339,328.6848118,554.6664418,423.4233978,369.7879997,493.2857591,364.1020313,459.4312821,663.8361709,707.8461128,541.595198,441.2674933,626.5913199,498.5191564,491.3946146,631.5398833,547.5217317,511.479642,536.0836484,754.6023403,804.0372313,615.4734666,776.0125117,692.1409769,695.3289036,841.1776348,832.1987223,818.1060001,696.1058886,772.2130492,780.0930327,974.0206823,835.2796229,877.0267168,796.2806676,870.0494715,805.7497328,726.2667287
159,369.6463661,356.1597793,576.4470221,512.1264408,416.6615149,520.2935734,454.3649167,493.0420508,674.5816655,693.5043012,478.2820751,459.8999489,606.3046429,485.2945966,491.3143643,630.2717055,575.6145362,530.1236751,572.3504881,702.4205487,718.4359357,501.1346054,667.2090157,689.3975083,713.5691157,778.627489,720.4848059,812.0344233,641.9375943,719.0563227,667.2205054,891.5991713,749.6713304,777.6113196,702.8817888,757.6191155,686.2195531,622.4933433
160,425.6101418,351.7970406,640.5466596,517.7107751,467.330203,445.1691017,451.4886947,473.1486503,612.0993261,646.9987599,431.6417964,460.04026,628.3754992,461.521765,507.9477524,647.9262089,561.8273663,530.5660062,579.8412537,682.8544448,694.249462,462.5632864,657.7598531,674.8077252,725.6809852,720.980628,646.170559,802.8528948,644.6722194,704.7147536,652.9365222,803.3795523,713.3793637,689.4358659,672.9923628,694.0561139,711.4166487,749.4538366
161,382.6468602,314.3917634,553.3187808,400.6501952,360.7371312,431.3482607,342.6573718,326.7126816,482.6476807,454.2952327,351.3955749,407.9653316,494.9087493,369.2151361,335.872668,465.2453654,445.3347733,415.8546137,405.0903103,522.4448004,479.4685504,386.0382022,510.2106689,510.9514104,512.3280953,505.6699844,471.8787408,626.9760362,469.2627374,550.9144839,544.9910264,616.2467245,567.5941864,577.2695279,599.1696141,603.3596919,615.2445016,729.0156046
162,422.0756122,325.5663961,560.3367902,485.2901895,445.1389764,442.0055541,384.3753234,362.6141901,585.595199,512.0618997,397.2021361,440.7525243,571.2674534,408.0600995,406.4275289,529.8938635,489.8785933,445.1176289,488.472706,537.0571959,453.8123547,386.8086548,552.9218578,507.9241114,600.2227789,516.2213372,504.4306433,693.0946349,505.6283858,513.109754,542.6592146,658.0451227,551.2243764,518.3634921,550.7779536,548.9233535,629.9028875,624.7936218
164,336.4459416,273.3124527,445.2577326,416.5885229,351.5090091,360.9571837,299.8192346,314.6486932,478.9980222,400.8984687,330.0767005,394.6556298,485.818733,356.5982563,355.8370147,472.6767928,465.3136511,359.8576368,385.8900678,511.4769409,423.1843719,422.8176738,516.7767036,430.3966171,577.3858956,460.2007297,489.1931393,687.9440338,474.1833517,462.0597094,527.884404,637.6827562,468.8316018,497.6574461,531.3382527,529.2727528,632.6984184,607.791579
163,328.2287631,330.8966135,537.228834,369.0701764,374.0374873,459.5940876,376.950901,340.1426608,467.559061,467.0030593,341.9119435,437.6798413,505.3704558,415.1820134,345.603635,481.8261882,457.8459939,428.6960244,397.2994074,576.211381,494.2141541,506.6910529,521.6809065,465.6981275,528.0593932,480.4083759,442.0623906,652.0450941,467.5928856,534.7950075,549.9238913,572.5430126,540.8901768,581.9109584,606.7382465,599.71127,650.5625108,666.4834891
165,204.6809316,192.5620722,328.6185748,277.640346,223.4058845,307.3349283,245.7008209,192.604911,283.6032611,317.2034402,213.0926945,282.4675455,384.5598779,275.6254472,254.9061667,268.152592,303.5466371,255.8175152,247.8463864,374.7080128,260.7275639,342.3867375,334.3851691,324.9329894,333.2445255,295.6858508,239.6682282,395.2593096,314.4689853,353.4704379,346.5535203,342.0052381,295.1042361,335.6171151,356.9831532,342.5277687,445.7671881,358.3886506
121,574.9258485,509.4897173,761.2257422,696.0422782,700.9577714,673.0479921,631.7097942,823.771371,883.9585545,633.6909535,501.7623245,680.8291419,669.8663792,595.8833312,607.4590712,732.9985866,753.2706095,594.2942036,480.6035511,698.9355929,755.7053049,802.8745542,881.105119,749.8459466,868.8662149,787.7824075,898.8122804,968.2342774,815.2784155,771.2972088,986.2547121,916.1017792,926.2449735,886.1604857,894.7039732,841.7969924,1035.897473,1209.767002
21,798.6273659,691.8691935,929.0283409,722.730578,685.8816765,595.8100653,656.4603625,1018.704766,899.9233135,788.6050081,716.0559961,1023.796316,1421.70114,776.5929838,553.6521206,1082.057561,732.9985852,615.5308268,887.5951789,907.7063189,792.5351801,728.0893844,800.9819986,885.1680424,835.0634395,844.7751094,892.4736634,701.0349421,623.919466,860.4814848,801.3909934,852.7176469,655.7785813,730.1721435,650.8702967,702.9774011,984.4989323,1306.538237
118,269.9075228,242.0554858,335.0594625,313.2151947,373.8706797,316.4135516,402.601862,260.8855676,382.0170518,268.8455451,272.537935,333.8983301,381.327272,330.9490858,407.7447246,296.8035983,427.9331955,248.5221458,322.5314939,268.8958848,361.9111751,346.2857772,374.3789922,311.7073406,332.6222522,358.2000709,435.5057474,472.0222688,429.0219761,388.1296455,465.2905599,488.2454596,467.9004281,414.2502742,475.7737292,458.8976716,582.5368506,578.1908479
26,653.4775086,713.1714747,895.0706873,631.4566753,680.2856563,480.7153516,712.1929316,1042.427193,805.271013,756.3414024,823.0318372,987.360423,1544.93061,1087.485689,522.6022891,1010.28157,661.623311,594.7946908,1047.743958,920.4078063,815.6123803,686.5922323,959.8048211,823.7445231,766.2750957,787.6804972,702.8622664,879.6164465,656.5898913,1022.80368,688.7204239,982.0156424,655.2466379,801.257983,785.5024195,786.6822788,1155.580367,1458.205752
86,357.3995224,455.55816,622.7998321,562.7587056,427.1629353,409.1393968,377.559148,588.3546426,634.8656957,611.658301,415.0730223,661.8331788,657.5382289,349.972005,461.932028,642.1538871,607.621988,540.4039542,432.1775074,565.3957167,666.4821902,641.9333662,690.366859,626.024464,713.7039216,680.7550117,799.1563464,662.779007,644.9439827,705.946386,826.9653426,708.0766282,736.3211474,866.2993598,675.7481483,728.3949305,854.6516586,929.9354071
114,188.7531236,186.2447345,238.7269921,220.9305619,251.3717928,235.7580667,288.6752253,225.1765984,259.3748909,244.7345055,218.3744408,267.7925556,310.0637829,280.9326682,328.3442584,259.3513529,350.3363564,220.6324327,245.0676976,184.0680084,291.3496867,273.8884149,272.3454559,279.9527183,235.4208578,272.2448183,328.8087338,330.0773058,308.3902785,245.5789303,313.1072521,358.4294623,345.3666452,289.590098,352.0867345,367.1061468,412.8471034,437.3325321
10,502.9921997,335.3829977,298.0632387,381.1404763,298.0265572,256.1486921,322.3809528,602.5089619,412.9505538,310.0003964,309.3755369,368.0363577,397.5477944,399.662987,378.968329,640.4431831,280.4895669,333.9385128,370.131712,381.6392407,425.6130763,316.0466353,464.7992381,396.6812508,338.36117,333.8407049,405.4455467,358.6521628,342.4198918,330.5711368,378.6714594,381.1271875,346.8903396,322.2224666,342.3306187,359.0474637,368.6268178,568.5716454
12,426.1135535,277.0520555,284.9267854,347.0585342,430.1223599,353.7011267,351.542424,809.6648627,425.4366569,316.9440743,281.7245005,392.1718449,354.63096,341.6394205,422.574341,383.3147953,362.0510389,454.9786624,444.0403314,404.4782453,574.5938675,444.0618894,613.719497,463.5143273,452.7300758,371.9955097,393.9086857,375.6345327,576.0712306,377.8055521,418.1226709,386.9499504,405.897245,402.3471123,372.6990237,373.7100402,369.5023966,478.4402785
11,934.2803757,632.736673,362.326627,422.0893802,313.5148993,299.7640395,314.9863337,821.2505625,785.2752066,437.6337341,546.6997559,459.808737,546.4682424,592.4152892,546.5082009,917.5167934,378.9837907,389.742891,434.3710162,686.0348331,776.5562632,466.1456841,708.2679488,665.2593705,437.9714481,498.8703907,552.7440522,623.9073605,498.1001069,528.8576978,641.7771935,545.9029994,449.2154232,391.7448282,471.2480789,394.8628965,411.3984433,618.7845117
15,439.5530413,342.7075111,390.8093726,367.613899,356.7265022,301.5537579,336.0769844,494.609109,362.2112587,334.1432218,270.5113025,357.8749462,471.2072858,335.9995334,375.6850274,534.2719682,316.0708656,406.9766236,319.5043044,333.3425902,408.8620527,359.7927025,444.8355158,419.9191483,376.4747358,380.7155144,425.1741538,393.4762654,419.2709304,386.0029136,403.2174277,412.8959861,368.5973937,385.325775,434.0670544,406.4417222,495.8292001,617.7652098
20,641.3179446,394.2779952,428.0864115,528.9782126,615.0212351,426.2263477,571.8705396,1054.542994,745.5645111,486.3003252,422.213244,602.6414613,628.9608316,471.6342915,593.3542113,653.6356763,457.8286954,540.844342,572.2846846,644.5875357,713.5817861,654.951105,771.2227949,681.0655691,779.8177507,591.8387059,608.869326,547.0505092,743.6610342,650.5846567,635.4561773,465.1617391,640.2792426,598.1638463,581.0472681,510.9880706,534.4436006,705.7157263
13,811.2458559,600.6787645,437.1509995,583.9795894,523.0177865,394.0395268,524.8212719,869.9107847,909.4092962,533.1987687,650.4029513,687.3710512,814.750334,717.4275555,481.0304852,712.9771923,633.4053241,454.3615265,684.4882522,797.618796,642.8041345,540.8759029,707.4194058,604.2379296,504.4789611,632.7541949,613.2174704,591.524472,485.8868741,802.7271812,596.9851905,731.57651,430.4908987,533.2246694,528.7374917,530.6722104,852.4906149,709.6349904
14,953.3649838,849.7906592,602.9246232,726.8630134,570.4346628,530.2944496,610.690014,980.4878556,902.0523311,689.1884967,761.6580133,962.6410695,982.7525933,809.7182543,599.9379556,1056.335739,675.7130663,550.1757515,789.1038953,926.0255299,819.2238268,617.5403968,903.0275162,716.8423234,648.9131442,731.7129395,789.9542114,720.990218,498.4211986,869.7156691,653.5508257,726.6454965,587.3272569,646.1556844,544.3333639,574.8780151,907.419266,927.9947183
16,800.1673864,594.3002932,630.7331743,594.7993248,486.3870109,465.1359766,681.0246604,1227.285348,1034.994696,673.9482794,642.1505802,833.694684,1154.105158,821.1110823,576.3855198,1136.631665,624.4562362,581.098239,698.1428654,939.3350419,855.6647263,614.2859091,879.6600424,858.0692455,670.3298002,810.441206,886.374688,739.8921566,586.3706609,829.363787,728.57679,791.3608844,603.0104092,645.6867553,688.2007715,655.2470665,851.9087859,1116.534145
19,237.5380747,243.5259124,271.7269918,263.1491834,247.2697152,252.672082,205.4043396,266.6662961,231.6918251,212.0820179,202.1052053,281.3035182,351.8272339,226.8708084,202.2447175,254.6049891,217.4928845,245.3610641,204.1696711,252.0917221,243.6602997,228.603165,273.7409763,267.5832457,267.6231964,251.5559717,271.7072948,261.520664,264.4757162,247.6751064,305.0689317,251.0117684,245.8785457,236.5901004,243.6710348,249.8418031,343.9726824,431.857941
18,834.0552369,627.5391105,602.1155222,578.6455726,545.4848887,446.1521796,658.2653212,1383.589906,1171.600829,744.0449578,734.3471722,793.9470319,1197.125739,858.7383914,561.0994216,1091.975808,587.77937,547.1867298,845.6864324,1001.639576,838.6832113,594.2835971,853.4200309,750.9166356,670.4417496,850.6522157,758.946665,675.2657908,558.6621941,934.9574463,690.4798141,735.0035997,566.316992,627.050229,555.7829189,567.1534776,942.8338048,957.5250403
23,510.6929922,471.0087721,508.8511721,523.9261472,539.2730088,441.6264278,519.3575211,689.9601692,619.8518401,451.9557679,392.0124711,650.6463522,657.4421723,475.2364701,506.7216389,602.1257115,445.3034972,475.712188,426.869394,548.5581486,515.8323837,557.4049303,574.378489,643.2854351,587.5416851,523.8421654,483.3799235,476.1974309,515.2907632,511.8114731,547.4057986,534.7670644,569.6654525,539.8827036,522.5013363,558.2963337,603.0073503,913.236014
17,565.9306847,471.7459594,649.8769753,561.4309168,510.807043,447.6083781,480.8952376,657.2779969,552.7149483,476.3944301,423.9524467,596.3059981,742.8230367,568.9001844,457.5300799,652.1513267,457.0603189,528.908271,497.1817361,497.521639,453.9241143,469.5508532,564.0961371,606.9882976,497.1791234,489.3452199,580.254974,492.2571593,450.3008454,502.3204326,559.5133796,533.698835,498.8465759,501.8440567,526.6386583,536.0037201,684.9844697,946.4975911
34,904.9767566,1084.132201,903.5300868,906.6429019,848.8702609,549.5727097,984.0121729,1082.237723,1033.268811,1068.076371,1169.238665,1363.444192,1900.837057,1221.058751,785.645217,1050.19863,867.8760278,630.2645588,1140.832956,1033.991422,1051.845579,806.1401184,1138.420054,983.1916636,829.3157619,1007.28793,751.4721676,812.0026015,887.0507008,1038.359386,817.5489045,1131.243472,750.7557506,788.0410287,890.6147295,889.4640123,1083.08354,1564.488747
32,609.8703636,487.4581187,559.1851307,591.3748652,545.5352034,446.1226812,502.9203942,800.954921,740.3823225,569.7853761,488.8629339,719.9874756,737.5351048,586.7167869,641.8263272,660.3288017,533.8733391,446.3204265,495.9089175,698.9404091,604.9127998,704.8113701,703.7534948,703.4629363,724.6146669,626.5537283,667.7948555,594.8891278,662.8247534,616.712228,685.1233513,629.8646988,680.7414225,653.6795815,661.197439,634.4061708,727.9642314,976.2371327
22,769.4626707,609.0376321,904.4900473,695.1906466,590.1298085,570.6398139,767.3677575,926.1257639,852.8434714,695.7631118,676.0704999,964.384701,1214.629132,750.9762864,593.2926035,1054.714251,711.0986386,647.4278638,851.1991247,794.4082089,655.5929359,633.8528158,793.6882315,937.3294943,647.0224711,687.2443232,787.3402833,585.0053097,518.5504871,766.3913118,714.6550645,745.6157058,639.4603644,743.2368754,704.0905321,736.8786435,916.0457599,1414.691997
33,845.158156,975.0440019,1194.633637,1009.04894,978.7314364,765.1276629,792.7273512,951.8703661,943.2293518,1160.042135,1038.725105,1143.630368,1674.150905,955.1122115,715.2179387,979.0694929,906.3492341,780.1655552,1001.237387,974.6363468,903.6529177,885.5775465,891.2399557,1012.740982,883.5761474,812.1866269,876.0883302,919.9642322,714.6727272,962.7354085,821.3991341,973.0101978,816.2811638,793.3159,826.7078422,797.8596717,1181.82709,1605.49621
25,564.6466771,570.8402445,660.9907454,626.6113021,505.9856585,474.0151134,637.8662499,831.4259979,922.6164375,538.0972649,512.5710754,763.0861528,859.3800751,560.8638183,559.4536183,683.449538,439.790327,512.8299092,516.2376573,518.0452621,496.9141618,553.3799022,579.376272,653.3275078,496.3619126,517.7493116,636.4167771,454.6142579,476.4010616,512.782521,621.1117173,589.6421444,569.2280854,570.9880943,594.4255575,552.49704,628.0596661,1007.141526
29,346.6416165,336.5904173,435.6677972,455.2348821,459.7523339,368.0439864,339.6327785,458.6440744,481.6467591,404.5794357,373.4320847,553.6315465,568.286657,421.7559161,495.9713005,461.0261584,462.7382763,426.4545334,359.7758018,524.7165326,458.5024621,501.9894869,489.465889,572.0079603,501.0924743,479.6693815,455.2273693,484.5907008,426.1199297,484.227789,521.2541644,512.8147008,510.4773581,459.1528426,453.8376214,447.1617541,537.4609648,682.2837182
24,769.3502458,711.8883103,901.4868889,654.1741058,743.1689322,495.3750166,619.2026315,835.1788518,920.4143434,897.1734364,802.6510112,1019.442855,1499.903377,850.8290026,593.5062003,1146.584728,686.5807454,586.9533531,849.3214468,947.8510612,747.319986,639.9739134,713.0808327,822.6945647,702.2255522,767.3837794,719.0353753,738.5511581,536.1412763,831.4399442,691.9593067,676.3776797,587.4054594,659.9560412,638.8114699,696.1846506,957.46064,1412.973624
27,771.9998201,837.0499879,1105.529469,785.7302018,904.8768616,664.2214098,692.6993277,959.1397553,831.6811708,997.7121732,913.8756351,1056.830598,1732.514503,943.0286583,587.285186,1033.124548,771.2275034,696.5064613,1123.959653,974.5517914,853.1663329,796.1200413,876.5086594,978.4491255,890.1551039,851.2950152,842.4648397,896.0410474,663.7512196,1083.000083,795.8325891,980.4049059,805.9246776,775.6662188,831.6435767,826.4781815,1114.7081,1482.401725
28,575.7576226,597.964485,864.0792961,656.1802857,596.0158368,530.6511958,632.0074951,722.8586933,842.8506258,692.1170151,605.1639773,906.1094112,1178.429064,754.3505307,592.0621794,817.1318203,636.5822955,548.9008318,718.0015237,621.1016963,568.8061774,646.3404218,665.0785359,765.4665805,638.9367571,641.5202094,703.2713891,560.8141789,509.9938822,699.1556759,670.4310769,634.4796991,566.5159378,641.863779,617.4584757,641.6826272,814.5100613,1159.261243
30,349.6275825,402.2828519,480.4027106,503.0052073,423.9763307,402.9525077,401.1296107,414.1690911,487.7238661,420.7482814,372.6193851,509.5963369,611.9268404,417.622936,397.1221036,419.5667507,392.3855114,437.437911,406.2138753,419.76695,411.5915777,428.7252807,442.6731298,471.3621299,424.6270658,442.0612086,497.7799829,425.4878568,405.9662782,416.6364464,495.9596567,499.6451468,436.8630189,413.4675918,443.2303869,452.8368189,529.7114133,635.2092171
