GA_ID,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
49,3.27E-05,4.96E-05,0.001189102,0.002205795,0.003703855,0.004016231,0.005311548,0.004418638,0.003748667,0.003244054,0.001058648,1.14E-04,3.37E-05,7.62E-05,0.001121354,9.88E-04,0.003093307,0.003522478,0.00505969,0.004639352,0.004055621,0.003021678,6.22E-04,3.52E-05,1.29E-04,1.52E-04,6.80E-04,0.001533872,0.003048969,0.002857614,0.003832683,0.004264107,0.003850232
50,1.23E-05,2.28E-05,1.21E-05,2.38E-06,4.20E-05,3.47E-05,2.75E-04,1.17E-04,1.26E-05,1.25E-05,3.25E-05,3.75E-05,6.49E-06,9.17E-06,1.44E-05,5.74E-06,4.82E-05,2.64E-05,1.64E-04,5.66E-05,1.36E-05,3.15E-05,1.82E-05,2.43E-05,6.79E-05,2.06E-05,1.97E-05,2.24E-05,9.74E-06,3.75E-06,2.34E-05,9.88E-05,3.26E-05
51,3.80E-04,6.15E-04,3.22E-04,2.65E-04,3.58E-04,1.59E-04,3.60E-04,5.07E-04,3.36E-04,2.82E-04,1.81E-04,5.86E-04,2.80E-04,2.49E-04,0.001354115,4.23E-04,3.13E-04,1.45E-04,2.81E-04,4.19E-04,4.04E-04,9.70E-05,2.06E-04,1.07E-04,6.65E-04,0.001027838,7.45E-04,5.60E-04,4.73E-04,2.41E-04,2.59E-04,4.85E-04,5.09E-04
52,0.003030832,0.001626122,0.002570485,0.002176207,0.001868477,7.88E-04,3.71E-04,6.12E-04,0.001501598,0.001217601,0.002427386,0.002811407,0.003468152,0.002439301,0.001958433,0.001149718,0.001608516,8.39E-04,8.57E-04,8.22E-04,8.41E-04,0.001108518,0.003078546,0.003455199,0.001865443,0.001833446,0.001743289,0.002110516,0.001370852,8.29E-04,0.001412293,0.001309096,8.10E-04
53,0.001526772,9.45E-04,0.001368544,0.001703191,0.002135263,0.003002114,0.003378318,0.003227438,0.00174631,0.002785436,0.00221759,0.002216471,0.00167588,0.001442518,0.001631808,0.001344892,0.001739273,0.003108168,0.002892021,0.002729864,0.001966756,0.003112597,0.002742411,0.002621948,0.001245505,8.28E-04,9.68E-04,0.002096416,0.001706415,0.003205425,0.002842543,0.002505014,0.001378474
54,9.99E-04,0.001117091,8.51E-04,0.001057364,7.51E-04,5.93E-04,7.07E-04,0.001530957,0.001711279,0.001800176,0.001028095,7.49E-04,7.45E-04,0.001747411,5.34E-04,6.77E-04,8.57E-04,0.00175215,0.001387236,0.001138946,0.001709831,0.001455886,0.001706969,6.70E-04,8.38E-04,8.21E-04,7.93E-04,0.001075728,6.35E-04,8.23E-04,0.001158111,8.46E-04,0.001115155
55,0.007938811,0.00531535,0.006648018,0.005711189,0.001107524,7.42E-05,1.04E-04,2.17E-04,0.001357805,0.00257063,0.004940972,0.007098444,0.006291257,0.007172804,0.007210824,0.003025803,0.00122881,1.41E-04,6.93E-05,5.29E-04,9.42E-04,0.002822682,0.003659558,0.007052161,0.006885452,0.007216836,0.005364345,0.004686942,0.002155457,3.21E-04,2.28E-04,2.97E-04,0.00118123
56,0.00367412,0.005341678,0.003077347,0.002104932,1.77E-04,1.42E-04,2.24E-04,1.81E-04,6.69E-04,0.00113752,0.002849538,0.007215558,0.006850513,0.009575541,0.003660545,0.001292938,4.64E-04,1.27E-04,1.59E-04,2.19E-04,4.15E-04,0.001114271,0.003324046,0.003541326,0.006654348,0.007102291,0.001537312,0.001237631,5.19E-04,1.36E-04,3.22E-04,1.51E-04,2.01E-04
57,0.003403172,0.004180722,0.001663795,8.49E-04,3.12E-04,1.32E-04,8.58E-05,3.54E-04,0.00191406,0.001173972,0.004081904,0.003359681,0.005802652,0.00374357,0.002769325,9.70E-04,9.75E-04,4.96E-04,1.55E-04,0.001727039,0.001283058,0.001796562,0.003063601,0.002578297,0.003062671,0.001935086,0.002030856,0.001846042,5.01E-04,4.92E-04,5.79E-04,2.33E-04,8.70E-04
58,0.001738087,0.002137503,0.001950306,0.002560033,0.002415798,0.002323455,0.001088396,0.001936715,0.002045349,0.001965317,0.002271391,0.002216802,0.003198574,0.002336323,0.003051134,0.00284822,0.002346824,0.002981878,0.002445304,0.003214802,0.002116294,0.002151229,0.002605708,0.001744092,0.001875373,0.00169085,0.002181555,0.004671036,0.001766331,0.002277008,0.001997841,0.002034853,0.001347707
