GA_ID,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
120,1503.282683,1542.737634,1582.192722,1621.647476,1661.102533,1700.557653,1740.012568,1779.467464,1818.922516,1858.377414,1859.307772,1872.456472,1885.605514,1898.754106,1940.89702,1983.040114,2025.182884,2067.325746,2109.468708,2151.611741,2193.754322,2235.897426,2278.040523,2320.182993,2362.326146,2404.468925,2446.61202,2488.754736,2530.897834,2573.040597,2615.183521,2657.326202,2699.469252,2741.611956,2783.755185,2825.898071,2868.040676,2910.183802,2952.326543,2994.469522,3036.612398
115,1020.753997,1050.772696,1080.791408,1110.810079,1140.828848,1170.847559,1200.866238,1230.884809,1260.90348,1290.922201,1291.564557,1300.669152,1309.773603,1318.878053,1351.271644,1383.665105,1416.058205,1448.451523,1480.845432,1513.238756,1545.632635,1578.026093,1610.419441,1642.813264,1675.206595,1707.600064,1739.993363,1772.386774,1804.780654,1837.173965,1869.567419,1901.96073,1934.35462,1966.748003,1999.140868,2031.535249,2063.928125,2096.321458,2128.715357,2161.108709,2193.502005
117,865.172788,889.5669924,913.9612703,938.3555323,962.7498223,987.1440299,1011.53833,1035.932567,1060.326804,1084.721081,1085.283642,1092.923304,1100.563021,1108.202638,1136.741197,1165.279757,1193.818337,1222.356851,1250.895384,1279.434023,1307.972764,1336.511312,1365.049785,1393.588558,1422.126993,1450.665304,1479.204319,1507.742745,1536.281392,1564.819972,1593.358752,1621.897042,1650.435542,1678.974394,1707.512687,1736.051322,1764.589984,1793.128266,1821.667298,1850.205677,1878.743971
108,647.9454643,664.8990773,681.8526581,698.8062585,715.7598221,732.7134545,749.6670684,766.6206292,783.5742281,800.5278339,800.930796,806.5418024,812.1528095,817.7638398,840.5370172,863.310325,886.0835246,908.856729,931.6300218,954.403186,977.1764451,999.9497194,1022.722869,1045.496108,1068.26936,1091.042606,1113.815861,1136.589048,1159.362299,1182.135528,1204.908764,1227.681893,1250.455219,1273.22831,1296.001675,1318.774747,1341.548169,1364.321336,1387.094696,1409.867984,1432.6413
112,705.4862872,724.3823058,743.2782257,762.1741569,781.0701284,799.9660846,818.862032,837.7580055,856.6539374,875.5498916,875.9947959,882.1420417,888.2892274,894.4363958,918.7827228,943.1290177,967.4752689,991.8215311,1016.167814,1040.514029,1064.860313,1089.206617,1113.552843,1137.899046,1162.245326,1186.591652,1210.937964,1235.284296,1259.630389,1283.976758,1308.323126,1332.669199,1357.015404,1381.361852,1405.70813,1430.054147,1454.400557,1478.746657,1503.092802,1527.439437,1551.785726
110,227.804228,233.2592504,238.714209,244.1692308,249.6242648,255.0793167,260.5343141,265.9893285,271.4443719,276.899404,277.0940418,278.9253369,280.7566865,282.587972,291.1781716,299.7683633,308.3585331,316.948662,325.5388187,334.1290242,342.7191279,351.3093207,359.8995177,368.4896499,377.0798415,385.6700575,394.2601422,402.8502943,411.4405406,420.0307114,428.6207785,437.2110382,445.8011839,454.3913315,462.9815058,471.5717395,480.1618733,488.7520348,497.3422025,505.9322692,514.522586
111,1329.493854,1367.938731,1406.383686,1444.828652,1483.27321,1521.718213,1560.162951,1598.608026,1637.052515,1675.497239,1676.3218,1688.159377,1699.997042,1711.834713,1750.549696,1789.264691,1827.979656,1866.694638,1905.409766,1944.124238,1982.839374,2021.554358,2060.269416,2098.984152,2137.699107,2176.414121,2215.129022,2253.844075,2292.559063,2331.27388,2369.98889,2408.703754,2447.418764,2486.133483,2524.848711,2563.563609,2602.278409,2640.993465,2679.708464,2718.423166,2757.138185
125,1431.020483,1471.704412,1512.388562,1553.07245,1593.75643,1634.440647,1675.124801,1715.808716,1756.492665,1797.176416,1798.058938,1810.77783,1823.49697,1836.215951,1878.060283,1919.904309,1961.748262,2003.592199,2045.436643,2087.28073,2129.124548,2170.968561,2212.812865,2254.656601,2296.501034,2338.344833,2380.189165,2422.033267,2463.877285,2505.721308,2547.565591,2589.409436,2631.253719,2673.097962,2714.941844,2756.786015,2798.630003,2840.473865,2882.318435,2924.16235,2966.006553
123,1449.900981,1489.371843,1528.843401,1568.314524,1607.785387,1647.256911,1686.728471,1726.199373,1765.670493,1805.141744,1806.042649,1818.812965,1831.583794,1844.354148,1885.899113,1927.443404,1968.987988,2010.532286,2052.076831,2093.62142,2135.165404,2176.710254,2218.254874,2259.798788,2301.343713,2342.887584,2384.432633,2425.976778,2467.521041,2509.065707,2550.610188,2592.154262,2633.699108,2675.243647,2716.787965,2758.332527,2799.876916,2841.42103,2882.965646,2924.510377,2966.054915
132,1369.516255,1409.572417,1449.62835,1489.684746,1529.740686,1569.796911,1609.853311,1649.909107,1689.965434,1730.021227,1730.890922,1743.140335,1755.389611,1767.638543,1808.950192,1850.261673,1891.573592,1932.884929,1974.196734,2015.508666,2056.819967,2098.131289,2139.443253,2180.754782,2222.066278,2263.37761,2304.68953,2346.001134,2387.313055,2428.624603,2469.936124,2511.247434,2552.559375,2593.870952,2635.182364,2676.493946,2717.80586,2759.117479,2800.429216,2841.740767,2883.052199
128,791.6311585,812.5560463,833.4809585,854.4058471,875.3307147,896.2556005,917.1804711,938.1053503,959.0302555,979.9551449,980.5049813,987.3824258,994.2598913,1001.137362,1027.645481,1054.153588,1080.661611,1107.169748,1133.677866,1160.185991,1186.69415,1213.202197,1239.710301,1266.218369,1292.72652,1319.234502,1345.74269,1372.250639,1398.758968,1425.267016,1451.775162,1478.283371,1504.791413,1531.299578,1557.807423,1584.31557,1610.823826,1637.331859,1663.839983,1690.348097,1716.856178
127,863.5059382,886.718758,909.9316105,933.1444839,956.3573665,979.5701883,1002.783008,1025.995873,1049.208731,1072.421605,1073.02717,1080.571898,1088.116604,1095.661311,1124.305937,1152.950676,1181.595342,1210.239995,1238.884755,1267.529503,1296.174239,1324.818912,1353.463283,1382.108143,1410.752976,1439.397392,1468.042344,1496.686773,1525.331711,1553.976125,1582.620875,1611.265762,1639.910077,1668.554932,1697.199616,1725.844096,1754.488992,1783.133817,1811.777881,1840.422859,1869.067744
131,1052.77488,1083.019738,1113.264504,1143.509375,1173.754169,1203.999047,1234.243903,1264.488666,1294.733456,1324.978257,1325.653336,1335.0099,1344.365781,1353.722386,1387.633516,1421.543692,1455.453977,1489.364282,1523.27449,1557.184865,1591.095932,1625.006008,1658.916386,1692.826612,1726.736889,1760.647252,1794.557548,1828.468523,1862.378756,1896.289065,1930.199284,1964.109657,1998.020575,2031.930901,2065.841117,2099.751447,2133.661721,2167.572097,2201.482114,2235.393306,2269.303639
135,1496.321355,1539.835648,1583.350323,1626.864784,1670.379282,1713.893881,1757.408558,1800.922984,1844.437689,1887.95164,1888.875093,1902.265152,1915.655378,1929.045363,1973.740412,2018.43543,2063.130716,2107.825539,2152.520737,2197.216217,2241.911443,2286.606567,2331.301594,2375.996879,2420.69169,2465.386865,2510.082285,2554.777268,2599.472565,2644.167814,2688.862836,2733.557932,2778.25339,2822.948131,2867.643341,2912.33865,2957.033988,3001.728945,3046.424473,3091.119633,3135.814396
130,1199.976132,1233.750226,1267.524384,1301.298485,1335.072513,1368.846745,1402.620501,1436.394825,1470.168596,1503.942981,1504.755111,1515.3921,1526.028956,1536.665716,1573.887605,1611.109385,1648.33085,1685.552275,1722.773738,1759.995555,1797.217326,1834.439162,1871.660601,1908.88231,1946.103519,1983.32528,2020.546826,2057.768658,2094.990417,2132.212178,2169.433352,2206.655118,2243.876668,2281.098422,2318.319884,2355.541908,2392.763131,2429.984827,2467.206357,2504.428093,2541.649675
124,1000.176967,1028.836429,1057.495928,1086.155433,1114.814877,1143.474403,1172.133855,1200.793406,1229.452802,1258.112503,1258.761514,1267.637753,1276.514062,1285.390352,1317.568556,1349.747138,1381.925336,1414.103912,1446.281994,1478.46074,1510.638991,1542.817364,1574.995611,1607.173774,1639.352371,1671.530889,1703.709129,1735.887735,1768.065775,1800.244493,1832.422511,1864.601302,1896.779453,1928.957946,1961.136186,1993.314891,2025.492963,2057.671376,2089.849506,2122.028043,2154.206608
116,357.1490961,366.4515212,375.753906,385.0563145,394.3587217,403.6611755,412.9635537,422.2659501,431.5683919,440.8708233,441.1622704,444.1660759,447.169839,450.1736813,463.1101349,476.0465687,488.9829858,501.9194908,514.855921,527.7923934,540.7288085,553.6652964,566.6017473,579.53819,592.4746472,605.4111438,618.3475818,631.2839769,644.2204373,657.1568938,670.0933436,683.0298427,695.9662639,708.9027318,721.8391636,734.7756604,747.7120812,760.6485097,773.5849786,786.5214176,799.4579236
137,1634.512262,1680.410045,1726.307725,1772.205416,1818.103063,1864.001049,1909.898829,1955.796435,2001.694071,2047.591874,2048.54372,2063.074395,2077.605865,2092.136535,2139.692452,2187.248788,2234.804329,2282.360253,2329.91558,2377.471899,2425.027513,2472.583387,2520.139706,2567.695292,2615.251238,2662.806825,2710.362741,2757.918324,2805.474517,2853.030049,2900.586017,2948.142231,2995.697831,3043.253451,3090.809389,3138.365395,3185.921329,3233.477237,3281.03275,3328.589096,3376.144417
